id,mass,x,y,z,vx,vy,vz
15385,1.08673e+14,-0.187103,-2.66465,0.0804531,0.0111561,0.00166464,0.00118822
15386,1.35725e+14,-2.93356,-2.28341,0.0461837,0.00487616,-0.00661356,0.00233878
15387,3.52809e+13,2.36054,-0.968888,-0.170146,0.00541131,0.0103051,0.0011312
15388,1.42445e+14,3.01124,0.106834,0.0332035,-0.00122531,0.00967753,0.00285111
15389,1.01014e+14,2.99464,0.242041,-0.157639,0.000195385,0.00996149,-0.00205008
15390,2.17711e+14,2.40224,1.0741,-0.192623,-0.00332171,0.0105015,0.00319549
15391,9.47259e+13,-2.79335,-2.1871,-0.0354781,0.00581,-0.00658404,-0.00184629
15392,1.88176e+14,-2.1384,-2.81521,0.239458,0.00673498,-0.00568115,-0.00162141
15393,2.55207e+15,3.66582,-3.09337,-1.12536,0.00537994,0.00471653,0.00332442
15394,2.33482e+15,1.27777,-4.39392,-1.73082,0.00749807,0.00116321,0.00241788
15395,1.29281e+15,2.78978,-3.35982,-0.916178,0.0065122,0.0047885,0.00298777
15396,6.70319e+11,-0.526463,-1.63482,-0.72573,0.00866279,-0.00217689,-0.00202552
15397,1.0987e+14,0.418816,-2.53544,1.56568,0.0100409,0.000549112,-0.00143099
15398,8.9996e+13,3.46073,-0.756602,0.878816,0.00221693,0.00794552,-0.000961776
15399,1.52282e+14,2.78587,-1.45652,0.249915,0.004993,0.00828897,-6.77669e-07
15400,1.02362e+14,2.90288,-0.997442,-0.694644,0.00252575,0.00937918,-0.000294726
15401,8.3098e+13,2.61589,-0.654516,-0.418268,0.00361987,0.0103727,0.00139167
15402,5.4128e+14,4.37961,-2.27892,0.647825,0.00442333,0.00601263,-0.00213575
15403,1.96873e+15,4.00325,-2.7332,-0.426983,0.00452055,0.0064513,0.000932534
15404,1.09657e+14,3.07312,-1.31289,0.50146,0.00422882,0.00785789,0.00160209
15405,8.81171e+13,3.09038,-0.214626,0.281346,0.000518082,0.00979182,0.000955973
15406,1.28327e+14,-3.04685,-1.25673,-0.0404492,0.00472082,-0.00828865,-0.00169151
15407,1.15749e+14,3.14919,-0.708994,-0.439975,0.00171063,0.00920983,0.00117097
15408,5.38246e+14,2.73863,-3.06913,-0.37153,0.00725104,0.00565488,-0.000630398
15409,1.5228e+15,3.97161,-3.24545,0.993305,0.00552687,0.00493903,-0.000675304
15410,9.52585e+14,3.74867,-2.80918,1.68112,0.00525114,0.00557639,-0.00128122
15411,1.39104e+15,1.54231,-4.08684,2.26289,0.00738989,0.00296281,-1.36499e-05
15412,2.04414e+15,0.252041,5.18048,0.34533,-0.00725088,0.00113799,-0.00145536
15413,1.9335e+14,2.95053,-0.202254,0.911937,0.00221932,0.00879399,0.00395441
15414,1.75985e+14,3.40966,-0.534621,-0.0706997,0.00280446,0.00743618,0.00388706
15415,2.04809e+13,3.0104,-0.833257,-0.0880577,0.00387397,0.00892344,-0.0010065
15416,1.3989e+14,3.57432,0.0978006,0.593705,0.000753873,0.0074589,-0.00374003
15417,1.2819e+14,3.07286,0.96,-0.118766,-0.00156908,0.00898223,0.00281151
15418,3.47909e+13,2.99712,-1.42462,0.291895,0.00459671,0.00783721,-0.00140074
15419,2.62568e+14,-2.82599,1.76487,1.12329,-0.00500114,-0.00784509,0.000101458
15420,1.48853e+14,-3.6479,1.0636,-0.567656,-0.00276134,-0.00769777,0.00225386
15421,1.48853e+14,-3.51202,-0.461352,0.619467,0.00183298,-0.00874524,0.000647263
15422,1.22533e+15,-0.178918,4.75512,-0.0523112,-0.00816233,0.000397554,0.000731242
15423,2.04414e+15,-0.170006,5.00072,0.252616,-0.00772189,-0.000225946,-0.00138893
15424,4.65223e+13,2.35107,-1.88273,0.232698,0.00709083,0.00659075,-0.0029181
15425,1.42371e+14,2.94228,-1.11048,-0.359712,0.00310041,0.00907398,-0.00148571
15426,1.11362e+15,3.59235,-3.22294,0.270573,0.00539257,0.00577948,-0.00144665
15427,2.83922e+15,3.93173,-2.24182,-0.891941,0.00488736,0.00647288,0.00208513
15428,9.37226e+13,-2.61303,-1.88948,-0.263675,0.00677615,-0.00659233,-0.00211501
15429,5.22723e+14,2.4895,-1.3419,-0.653345,0.00125791,0.00836811,0.00488106
15430,5.60576e+13,2.76853,0.305096,0.113452,-0.00120202,0.0115504,-0.000885505
15431,7.29192e+12,-3.16225,1.72257,-0.0484428,-0.00402595,-0.0059621,0.001141
15432,9.10225e+14,-1.55941,7.22924,-1.27079,-0.00375829,0.000881642,-0.000121443
15433,1.7838e+13,-2.43068,-1.42992,-0.669374,0.00484887,-0.00672908,0.00267968
15434,7.35283e+12,-1.94907,0.639654,0.844227,-0.00353105,-0.0100582,-0.00220764
15435,3.1769e+14,2.04669,1.93954,-0.224434,-0.00806825,0.00543522,0.004823
15436,2.0185e+13,3.12584,0.886099,-0.190516,0.00113988,0.00842852,0.00126164
15437,3.00852e+12,-1.62271,0.65858,-0.617349,-0.00436586,-0.0118552,0.000907676
15438,7.48091e+12,-0.240433,-1.9419,0.743509,0.0103588,-0.00199305,-0.00349616
15439,2.08491e+14,3.46556,0.121304,-0.437137,-4.58157e-05,0.00793663,0.00381504
15440,1.89772e+14,3.28642,0.767953,-0.396079,-0.00195958,0.00839541,0.00280675
15441,2.49971e+13,-1.21,1.63133,0.251214,-0.0121492,-0.00276385,-0.00560768
15442,5.40061e+14,2.59006,-1.78049,0.378582,0.00405007,0.00963145,0.000808297
15443,2.97095e+14,2.70692,0.175681,-0.293302,-0.00133429,0.0117381,-0.000850877
15444,4.82738e+12,-1.6771,-0.65395,-0.0108837,0.00983822,-0.0089081,0.00473553
15445,2.5362e+14,1.33843,-2.57949,-0.0631566,0.00563624,0.00833461,-0.00320645
15446,8.81171e+13,-3.26834,-1.2209,-0.454818,0.00467387,-0.00774654,-0.000643499
15447,3.94043e+11,-0.595464,1.73696,-0.97525,-0.0069632,-0.0079883,0.00312024
15448,1.82152e+10,1.41565,0.899933,-0.146541,-0.00600415,0.00901893,0.00105077
15449,5.95193e+12,-0.253188,-1.71406,0.238544,0.0121888,-0.00168573,0.00507509
15450,7.08375e+13,3.28136,0.405215,0.361021,-0.00133196,0.00885732,-0.00240661
15451,8.001e+13,2.98007,-0.78594,0.544554,0.00278901,0.00931038,-0.00144374
15452,6.58e+13,3.16019,0.427391,-0.0442056,-0.00120585,0.00889,0.00355734
15453,4.49388e+13,2.7128,-0.72188,0.544644,0.00324888,0.0101541,0.000171521
15454,4.96544e+13,2.72065,0.940371,0.501517,-0.00264544,0.00971569,-0.00293091
15455,1.35725e+14,2.92875,0.81414,0.0211173,0.000305646,0.00922775,0.00411937
15456,5.48441e+13,2.87106,0.474504,-0.0613141,-0.00149919,0.0102576,-0.00178759
15457,2.23509e+14,3.28489,0.124279,-0.702705,0.000791989,0.00882947,0.00240308
15458,1.62737e+15,2.8733,-4.01633,-1.13425,0.00647689,0.00381066,0.0016843
15459,6.26151e+12,2.19264,-0.513582,0.288358,-0.000304831,0.00810308,0.00482167
15460,1.5238e+13,1.86967,2.82931,0.513532,-0.00385202,0.00687757,-0.00177632
15461,3.42895e+11,0.0639187,-1.04139,-0.365803,0.0170076,-0.00188281,-0.00413407
15462,3.55713e+13,2.53886,-1.4951,-0.209731,0.00548692,0.00870067,-0.00110821
15463,5.82544e+13,3.03371,0.675202,0.664695,-0.00181878,0.00949115,-0.000617965
15464,2.21927e+14,3.09305,0.749399,-1.13976,-0.00255004,0.00871167,0.000835558
15465,1.87117e+14,2.81306,1.01838,-0.559502,-0.00337941,0.00955756,0.0001868
15466,3.71083e+15,3.22108,-3.04605,-1.82777,0.0059817,0.0047412,0.002518
15467,9.60687e+14,3.40051,-3.3695,1.37977,0.0055956,0.00547319,-0.000586484
15468,6.63279e+13,2.8284,0.72881,0.337203,-0.00191596,0.0101954,0.00100376
15469,2.51148e+14,3.01846,1.34766,-0.417933,-0.00370653,0.0084972,-0.000587222
15470,5.76096e+13,2.53559,1.51174,-0.453895,-0.00503166,0.00893197,-0.00114991
15471,1.42005e+14,1.94196,2.67727,0.0626883,-0.00747223,0.00533878,0.00177939
15472,1.19171e+14,2.94513,0.856001,-0.273749,-0.00105019,0.00947386,0.00295472
15473,1.49696e+15,0.511183,4.26652,-0.353275,-0.00860395,0.00179772,0.00134513
15474,1.65688e+13,1.64158,2.14809,-0.150816,-0.00486953,0.010071,-0.00109453
15475,1.90306e+14,2.49015,0.537902,-0.760924,-7.63741e-05,0.0113568,0.00108716
15476,3.16217e+13,1.65752,2.37545,-0.0371306,-0.0074436,0.00759252,-0.000148459
15477,6.49263e+13,2.61724,1.56195,0.7752,-0.00431801,0.00878786,-0.000539117
15478,9.95609e+13,3.11625,2.02478,-0.0970356,-0.00402749,0.00824883,-0.00047078
15479,1.03783e+14,3.25487,0.121006,-0.0689075,0.000103803,0.00930574,0.00141488
15480,1.92181e+13,3.43029,2.08867,-1.87791,-0.00108837,0.00636082,-0.000202822
15481,7.09133e+12,-3.46023,-0.567872,0.795972,0.00136876,-0.00705717,0.000473755
15482,3.75835e+12,2.56467,-0.609415,-0.149884,-0.00251587,0.009896,-0.00121298
15483,1.19628e+14,3.65383,1.77501,0.00351701,-0.00464848,0.00421397,-0.00328332
15484,3.00422e+11,1.31496,0.0260726,0.104315,-0.00636841,0.0135585,0.00753732
15485,3.16217e+13,-2.68173,3.28396,-1.7199,-0.00536278,-0.00254411,0.000150173
15486,9.42233e+13,-0.302727,3.85416,0.00892833,-0.00668053,0.000432357,0.00140604
15487,1.17767e+14,-2.74484,1.79387,-1.90333,-0.00499391,-0.0049007,-0.0010486
15488,1.30809e+14,-3.39982,0.118773,-1.56626,-0.000988966,-0.00678523,-0.00212883
15489,2.91778e+13,-2.66574,-0.526581,-0.608223,-0.0013641,-0.00900026,-0.00498031
15490,1.30166e+14,0.119721,-2.37078,0.701922,0.00967901,-0.0029174,0.0051834
15491,7.71822e+13,-3.2075,-0.00686684,-1.43013,0.00134468,-0.00712747,0.00207694
15492,6.23094e+13,-3.15743,-1.58707,-0.987949,0.00425388,-0.00564218,-0.00032547
15493,2.06227e+13,-0.33616,-2.99108,1.60824,0.00748959,0.00100621,-0.00147216
15494,3.18211e+10,0.879366,-0.570768,-0.130677,0.00632724,0.0162282,-0.00359685
15495,1.06771e+13,1.63305,3.26697,0.523704,-0.00535794,0.00453309,-0.000626185
15496,4.11365e+14,-3.9072,0.414857,-1.65009,-0.000914896,-0.00674726,0.000987641
15497,1.18715e+14,-3.26534,1.59088,-0.408748,-0.00648028,-0.00468182,-0.00330859
15498,1.04378e+14,3.09326,1.10781,-0.165263,-0.00268861,0.00983548,0.000520578
15499,1.23125e+14,2.69613,1.60398,0.096836,-0.0042428,0.0097847,2.03302e-05
15500,1.83791e+14,-3.33282,-1.57935,-0.858318,0.00276981,-0.00684866,0.00314657
15501,2.31535e+14,-3.05824,-1.9667,1.72051,0.00213796,-0.00702511,0.00164746
15502,3.3412e+12,-1.79364,-2.58792,0.517847,0.00556692,-0.00217456,-0.0025228
15503,6.78838e+13,-0.317609,-3.05659,1.28956,0.00746559,0.000717913,-0.00247193
15504,1.86414e+14,2.97806,-1.30449,-0.51454,0.00323935,0.00961872,-0.000561444
15505,1.412e+14,2.635,-2.25911,-0.216846,0.00425441,0.00872471,0.000120017
15506,5.7169e+13,3.10645,-0.49112,-0.0783469,0.000526022,0.0105459,0.00049074
15507,3.5221e+14,3.16474,-0.78506,0.0796589,0.00104851,0.0102104,0.000140316
15508,5.53509e+13,2.56057,-0.0771468,-0.504497,-0.000221659,0.0121537,-0.00141598
15509,6.29089e+12,-1.74906,-0.0259856,-0.570557,0.000784971,-0.012487,-0.00275435
15510,1.45722e+11,-0.386403,0.696813,-0.27652,-0.0196828,0.00222552,0.00233561
15511,1.47504e+13,-1.24258,-2.2231,-0.866741,0.00849159,-0.00289816,0.00290659
15512,1.26622e+14,0.715899,3.11595,0.637509,-0.00885329,0.00329772,-0.00125607
15513,2.40082e+15,-0.192055,5.11133,-0.661936,-0.00703287,0.000744753,0.00270514
15514,1.86414e+14,-0.34289,-3.55959,-0.102507,0.00866597,-0.00116218,-0.00164359
15515,1.83995e+13,2.49325,-0.302465,-0.0905151,0.00291019,0.0115464,0.000341079
15516,9.64423e+13,2.96981,0.222869,0.173962,-0.00042509,0.0100943,-0.00203551
15517,2.25199e+14,1.15435,2.56532,-0.0436783,-0.00955993,0.00205534,-0.00492179
15518,2.57414e+14,-1.63617,-2.75519,-0.0290179,0.00851872,-0.00476711,-0.00167797
15519,7.25811e+12,0.448643,-3.17841,1.74737,0.00704535,0.000155241,0.0014607
15520,2.17127e+14,3.0419,1.0379,-1.01487,-0.0030816,0.00815845,0.00279992
15521,8.482e+16,-19.6985,-4.60322,-8.11115,0.000204717,-0.00268614,0.00107976
15522,5.42247e+13,2.49383,2.06293,-0.621111,-0.00589181,0.00726842,0.00097306
15523,6.27651e+12,1.66456,-2.37869,-1.53274,0.00485492,0.00625252,0.00117928
15524,1.67993e+14,3.242,-0.473053,-0.325568,0.000305061,0.00881301,0.00294053
15525,1.19889e+14,2.59949,2.02374,-0.508558,-0.00575772,0.00691191,0.00233857
15526,4.0068e+15,-0.322526,-14.0077,0.836577,0.00364763,0.00126482,0.000237603
15527,1.40253e+14,1.69459,2.6094,-0.674258,-0.00569013,0.00704171,0.00350917
15528,9.41119e+13,2.77156,1.28608,-0.554866,-0.00219206,0.00936378,0.00252808
15529,4.66617e+13,2.91857,-0.223054,-0.503338,0.000839798,0.0102035,-0.00132096
15530,9.53628e+14,2.31672,-3.73358,0.11485,0.00750882,0.0044019,0.000243015
15531,2.55209e+13,-3.68779,-0.378548,-0.276803,-0.000978986,-0.00680538,-0.0024321
15532,1.93903e+15,1.15624,4.74583,0.50082,-0.00754569,0.00163371,-0.00164232
15533,2.20329e+15,3.40731,-3.44866,1.17554,0.00523604,0.00536232,0.00205817
15534,1.89172e+18,2.26061,-27.6757,-7.36694,0.00275186,-0.00140162,-0.00106193
15535,1.37367e+14,-2.90789,-2.00238,0.516292,0.00524553,-0.00725646,0.000855602
15536,1.22129e+14,3.3847,0.289325,0.527497,0.000145951,0.00898393,-0.000402873
15537,7.09758e+13,-3.5615,-0.737101,-0.0106699,0.00246822,-0.00847068,0.00148104
15538,2.40324e+15,0.975064,4.88656,-0.136098,-0.00756003,0.00144223,-0.00123186
15539,7.80272e+13,-3.07918,-1.76571,0.198046,0.00523839,-0.00717798,0.00127806
15540,7.16239e+13,2.73125,0.00850179,1.30259,0.000683294,0.0100968,0.000516488
15541,1.04176e+15,0.71192,4.97104,1.01166,-0.00728156,0.00152062,-0.00163016
15542,3.5223e+13,1.0728,2.78547,-0.281478,-0.00893232,0.0046513,-0.00225028
15543,2.03069e+15,1.95193,4.30866,1.49982,-0.00680125,0.00351503,-0.00186415
15544,1.9397e+15,1.5899,4.44416,2.02374,-0.006597,0.00321261,-0.00223229
15545,4.32635e+13,-2.5233,-1.4738,-0.936581,0.0043468,-0.00659518,-0.00193681
15546,2.69696e+14,1.14415,2.45405,0.961284,-0.00897467,0.00473745,-0.00353092
15547,7.7919e+11,-0.632186,0.687518,-0.239859,-0.00613385,-0.0157471,0.00840345
15548,1.3786e+12,1.33936,-0.834512,-0.226724,0.0040914,0.0146232,-1.63248e-05
15549,1.63222e+15,0.449331,4.91941,-0.929718,-0.00753382,0.000995563,0.00108102
15550,1.99123e+15,-0.365865,4.53383,1.24719,-0.008227,-0.000112682,-0.000349889
15551,1.23801e+15,-0.639794,4.49466,1.5396,-0.00805374,-0.00117043,-0.000196612
15552,8.09131e+13,3.09174,-0.512854,-0.0185616,0.00108185,0.0105648,-0.0005857
15553,1.73712e+14,2.67571,1.38561,0.338217,-0.00334077,0.0104105,-0.000824998
15554,5.77352e+12,-0.851225,-3.14794,1.72371,0.00638254,-0.00230003,0.000278553
15555,2.31451e+15,1.53962,4.38847,1.95033,-0.00719085,0.00162475,0.0023662
15556,1.3537e+14,2.89005,-0.336985,-0.0337256,0.000330654,0.0112651,0.000533631
15557,5.92523e+14,-1.24924,3.10574,0.0545045,-0.00896909,-0.00472265,-0.000231088
15558,2.81173e+11,-1.00486,1.19227,-0.610717,-0.00526171,-0.012345,-0.0043638
15559,6.93729e+13,1.67375,2.29699,-0.39738,-0.00864174,0.00618149,0.0016522
15560,1.30462e+14,1.38665,2.16301,0.621161,-0.010857,0.00355188,0.00187946
15561,5.62155e+13,0.900729,2.94117,-0.0829335,-0.00845631,0.00452508,-0.00306237
15562,2.6971e+13,2.01238,2.26594,0.0560288,-0.00728691,0.00704971,-0.00131883
15563,1.05396e+14,3.15212,-1.84623,0.351048,0.00431148,0.00733841,0.000612974
15564,1.55275e+11,-0.774206,-0.0549965,0.221531,0.0114469,-0.0156954,0.0031021
15565,1.58126e+15,-0.275125,5.1855,0.566525,-0.0074443,7.32342e-05,-0.00130459
15566,1.2984e+14,2.64653,2.09046,-0.527504,-0.00527625,0.00738538,0.000549479
15567,1.52205e+11,-0.120122,-0.39611,0.178577,0.028962,-0.00883288,0.00391885
15568,6.29464e+13,0.975868,3.04962,-0.194678,-0.00873771,0.00394444,0.00152743
15569,2.23673e+15,1.33469,4.29565,-1.27621,-0.00783991,0.00271784,-0.000367707
15570,2.776e+15,-0.0301792,5.03063,-1.10201,-0.00708725,0.00124808,0.00248994
15571,1.7853e+15,-0.352504,5.10342,0.265465,-0.00757976,-0.000201946,-0.000718111
15572,2.28589e+15,0.736481,4.55759,0.871337,-0.00809447,0.00169788,0.000509893
15573,1.8903e+15,0.827563,4.74806,-0.586971,-0.00775189,0.00194534,-0.000241717
15574,1.96789e+15,2.07474,4.20565,1.54035,-0.00700359,0.00291268,0.0021729
15575,9.73587e+14,0.231905,4.79793,-0.607283,-0.00801705,0.000993689,0.000789495
15576,1.40382e+15,-0.0300196,4.93497,-1.0028,-0.00774119,0.000295073,-0.000671098
15577,1.33871e+15,0.879327,4.99363,0.0257847,-0.00754795,0.00153514,-0.000954537
15578,1.17187e+15,1.00474,4.70882,0.10815,-0.00776935,0.00178448,0.000691548
15579,2.75637e+15,1.49006,4.25482,-0.136717,-0.00791342,0.00282932,0.00139199
15580,3.28973e+15,1.4634,3.93671,-1.02586,-0.00769584,0.00355242,0.00270944
15581,1.25736e+15,0.288836,4.9006,-0.140197,-0.00778195,0.000488383,-0.00184198
15582,9.43492e+14,-0.11192,5.12833,0.228703,-0.00760696,-6.51681e-05,0.000931977
15583,1.2235e+15,0.977624,4.42564,0.662033,-0.00801106,0.001518,-0.00233856
15584,1.38668e+15,0.756747,4.54366,-0.850973,-0.00792241,0.00183553,0.00160324
15585,1.08751e+15,-0.204571,4.69536,-0.743551,-0.00785703,0.000702022,0.00217809
15586,1.82799e+15,-0.924278,4.86902,-0.0194711,-0.00764659,-0.00108802,-0.00155502
15587,2.36814e+15,0.641463,4.33069,-0.603436,-0.00838713,0.00129427,0.00235312
15588,1.22872e+15,0.0674126,4.91089,0.306221,-0.00782653,0.000280085,-0.00141074
15589,2.18964e+15,0.67404,5.1807,-0.481601,-0.00699704,0.00150896,0.00205294
15590,1.36508e+14,2.56224,-1.67839,0.0667613,0.00466222,0.00976701,0.000100425
15591,9.5118e+13,1.47529,2.87938,-0.0773425,-0.00723887,0.00557812,-0.00286069
15592,7.97644e+14,1.2273,4.07564,0.307606,-0.00827335,0.00226101,-0.00230558
15593,1.56633e+15,1.12997,5.06054,-0.437944,-0.00697834,0.00107077,-0.00238004
15594,3.11258e+15,1.05544,4.32098,-0.609731,-0.00805878,0.00223664,0.00196705
15595,1.31336e+15,0.703645,5.15147,-0.556548,-0.00685614,0.000817311,-0.00272601
15596,1.04564e+15,0.900598,4.20551,-0.125213,-0.00854641,0.00218236,-0.00134888
15597,6.51169e+15,0.741675,4.82384,-0.654316,-0.00724071,0.00145858,0.00288466
15598,7.55349e+14,1.03515,4.47027,-0.445402,-0.00825592,0.0016747,-0.000605961
15599,2.51455e+15,1.53792,4.62912,1.33653,-0.00735909,0.00245149,0.000244964
15600,3.31162e+14,-1.09195,4.04534,0.341552,-0.00894585,-0.000618381,6.69697e-05
15601,4.85226e+14,0.990646,4.12317,0.499135,-0.00855978,0.00241308,-0.00111086
15602,9.1149e+14,-0.235751,4.83984,-0.146429,-0.00799985,0.000136615,0.0012028
15603,9.50241e+14,1.58621,4.46081,1.19062,-0.00735668,0.00300341,-0.000152253
15604,1.63409e+15,-0.444231,4.50516,-0.858442,-0.0079914,1.61346e-05,0.00154411
15605,7.51782e+14,-0.918721,4.59877,0.569453,-0.00818849,-0.00126553,-0.000185938
15606,3.02447e+15,0.988225,4.04155,-2.52345,-0.00796726,0.00112968,-0.0006968
15607,2.14126e+14,3.22858,0.0824975,0.471317,0.000536152,0.00938613,0.00241889
15608,1.96462e+13,0.661379,1.71998,-0.0951867,-0.0113154,0.00339766,-0.00515441
15609,6.02838e+14,0.173039,4.09133,-0.0947847,-0.00831883,-0.000767042,0.000574978
15610,2.54152e+15,1.73975,4.03508,-1.26199,-0.00764807,0.00351512,0.000335136
15611,2.83346e+13,-0.162473,2.57499,0.220411,-0.0117342,0.000485795,-0.00148421
15612,8.08487e+13,1.27823,2.44056,0.959316,-0.00972193,0.00430477,-0.000213621
15613,1.05216e+14,1.52068,2.62405,0.767577,-0.00836995,0.00524078,0.00115318
15614,8.4438e+13,-0.00831713,2.32812,0.926025,-0.0117466,0.00123771,-0.00290801
15615,1.05697e+14,1.58573,2.50612,0.34984,-0.00911652,0.00480307,0.00160133
15616,1.06629e+15,-0.0238086,4.10546,0.00383151,-0.00814334,-0.000776915,0.00174438
15617,6.00526e+13,-0.835645,2.81218,-0.254452,-0.00992039,-0.00149761,0.0032668
15618,3.60392e+13,0.399402,2.87228,0.0859641,-0.010617,0.00123931,-0.000690239
15619,2.91252e+13,-0.375249,2.61587,0.398345,-0.01149,-0.000588027,0.00070277
15620,4.13309e+13,0.611045,2.63725,0.57813,-0.0110132,0.0016469,0.000592113
15621,1.24194e+14,-2.58144,1.22009,-0.674381,-0.00478197,-0.00884184,0.0032586
15622,9.63575e+13,-2.05352,-3.03277,0.576504,0.00751025,-0.00410529,0.000766064
15623,2.72746e+12,0.40852,0.258876,0.16391,-0.0118589,0.0260513,0.000486216
15624,7.41129e+13,0.555147,2.87516,0.404121,-0.0103951,0.0011259,0.00087505
15625,6.27066e+12,-2.78127,-0.773873,-0.465921,0.00378457,-0.0078237,7.48319e-06
15626,3.01828e+15,-0.225134,4.81848,1.22254,-0.00779639,0.000623137,-0.00130323
15627,1.76517e+15,0.185711,5.01885,1.13274,-0.00760162,0.000752984,-0.00056532
15628,6.79657e+14,-0.881091,4.84115,-0.295622,-0.00790278,-0.00108496,0.000379998
15629,1.05593e+15,0.263169,4.53227,0.786959,-0.00824366,0.00108634,-0.00150755
15630,4.22179e+11,-0.967384,-0.132442,-0.511472,0.0053257,-0.0179063,-0.00304453
15631,8.4053e+14,1.59711,4.19525,-1.2307,-0.00777284,0.00267919,-0.00153466
15632,4.30873e+14,-0.321401,4.41273,-0.469305,-0.00874705,2.80011e-06,-0.000228549
15633,2.59818e+14,-0.0594347,4.11569,0.507703,-0.00827723,-0.00029769,-0.000422058
15634,1.51782e+15,-0.853931,4.76918,0.802258,-0.00784775,-0.00127381,0.00022561
15635,2.95211e+15,0.245201,4.5306,0.66599,-0.00846245,0.000473873,0.00080045
15636,6.82992e+14,0.603268,4.4195,-0.522409,-0.0083649,0.00181145,-9.43483e-05
15637,9.89807e+14,-0.86539,4.62493,0.424457,-0.00823563,-0.000769833,0.000141141
15638,2.36098e+15,0.811693,4.68444,0.801019,-0.0079522,0.00158626,0.000143519
15639,1.01924e+15,0.461827,5.01827,0.519487,-0.00768754,0.000946746,0.000195953
15640,3.76934e+14,-0.428393,4.58678,0.166762,-0.00842487,0.000469156,-0.000118783
15641,7.14145e+14,0.00889982,4.8421,0.955709,-0.00797081,-0.000111665,0.000702423
15642,9.07699e+14,0.370985,3.89131,-2.30759,-0.00846294,0.000712647,-0.00105863
15643,8.17252e+14,-0.131459,4.67597,0.454523,-0.00824631,4.58635e-05,0.000890016
15644,1.17457e+15,1.48153,4.07082,1.64382,-0.00792619,0.00202581,0.00181119
15645,7.58255e+14,-0.151188,4.84501,-0.289194,-0.00797356,0.00035184,-0.000659042
15646,1.04397e+15,0.380306,4.85067,0.769527,-0.00775035,0.000824089,0.00151146
15647,1.092e+15,0.721583,4.24906,-0.150442,-0.00859256,0.00190693,0.00120317
15648,8.6327e+14,1.31187,4.63291,0.0848633,-0.00703291,0.00287868,-0.00215565
15649,8.189e+14,0.440331,4.71004,0.501018,-0.00808895,0.000841562,0.00108133
15650,3.77704e+15,0.161638,4.67767,-1.47131,-0.00745105,-0.000125048,-0.00298884
15651,9.59639e+14,0.387673,4.50142,0.469934,-0.0084523,0.00113658,0.000381783
15652,7.08568e+14,0.129267,4.71818,0.39302,-0.00819387,0.000555545,0.00111528
15653,1.89896e+15,0.507836,4.87945,-0.266575,-0.00790311,0.000525894,0.00115514
15654,2.57779e+15,0.290106,4.99607,0.126113,-0.00753639,0.000752608,0.00211731
15655,1.07023e+15,0.798774,4.7811,-0.22514,-0.00764274,0.00178282,0.00211521
15656,1.95145e+15,0.0581359,4.7075,-0.929207,-0.00811324,0.000458548,0.000486006
15657,7.43798e+14,1.32696,4.48717,0.236052,-0.00769707,0.00241051,0.00187955
15658,2.30604e+15,-0.283279,5.05665,-0.784282,-0.00756686,-0.000122075,0.00102184
15659,1.03664e+14,2.15444,2.35391,-0.421241,-0.00614728,0.00838619,0.00109563
15660,1.38877e+14,1.60371,2.66989,0.515474,-0.00822281,0.00545436,0.000352662
15661,1.31225e+14,1.2863,3.10155,0.850047,-0.00802266,0.00382586,0.00102655
15662,3.34878e+13,2.62548,1.09907,-0.0238909,-0.00383769,0.0109004,-0.000445928
15663,1.97339e+15,1.75207,4.46399,0.303363,-0.00726674,0.00291793,-0.0021299
15664,4.04984e+14,-3.61478,-0.896004,-0.964403,0.00164961,-0.008147,0.00122857
15665,1.42739e+14,-3.40193,-1.86297,0.625712,0.00398816,-0.007057,-0.000900171
15666,7.24161e+13,0.849856,2.74732,-0.321364,-0.00992206,0.00359976,0.00183271
15667,5.67438e+14,-1.25522,4.68496,-0.287582,-0.00770349,-0.00176286,0.00177103
15668,1.37582e+14,1.1471,1.38585,-0.247928,-0.00613536,0.0121392,0.00536113
15669,1.11705e+14,-1.88765,2.90673,0.157185,-0.00800976,-0.00343675,0.00297399
15670,1.62179e+15,2.59019,-4.05775,-0.916906,0.00613226,0.00497333,-0.00020505
15671,2.81929e+15,0.8758,-4.18504,-2.27341,0.00753829,0.00237855,-0.00150838
15672,2.48691e+14,-1.79126,1.93917,0.0558585,-0.00967881,-0.00721031,-0.00057059
15673,9.0755e+13,3.97266,1.70726,-0.764821,-0.0021387,0.00611971,-0.00129901
15674,2.11426e+15,1.62019,4.61345,-2.00483,-0.0070455,0.00223519,0.000206966
15675,8.9726e+13,-3.74244,-0.897311,-0.0149119,0.002345,-0.00813998,0.000462486
15676,9.68108e+13,-3.51665,-0.333075,-0.540275,0.000699787,-0.00827259,-0.00241318
15677,7.87865e+13,2.35234,-1.90135,-0.218429,0.00593858,0.00830234,0.00187096
15678,1.4999e+14,2.06116,2.44395,-0.285852,-0.00735521,0.00649258,0.00169536
15679,1.46372e+14,-2.84658,2.21236,-0.360725,-0.00550582,-0.00588935,0.0027536
15680,1.29633e+14,-2.26976,2.6787,-0.345177,-0.00703617,-0.00527139,-0.000830011
15681,1.1839e+14,-2.13884,2.66835,0.250163,-0.00746455,-0.00515773,-0.000690325
15682,1.10957e+14,-4.57156,-1.00887,-0.529128,0.00229634,-0.00523924,-0.000156912
