mass,name,position:0,position:1,position:2,velocity:0,velocity:1,velocity:2
8.81705e+14,Samara,-3.41766e-01,-2.95160e+00,6.88977e-02,1.00682e-02,2.55322e-04,-3.76239e-04
1.86694e+15,,-6.33445e-01,4.08538e+00,-5.37172e-01,-8.23657e-03,1.11072e-03,4.09221e-04
7.93945e+14,,-1.86313e+00,2.37136e+00,9.52579e-02,-7.62552e-03,-5.19506e-03,-6.50437e-04
4.66929e+15,Fernand-Roland,-2.59241e+00,-2.14193e+00,-2.69229e-01,5.39957e-03,-7.01705e-03,1.82947e-03
1.82195e+15,,-1.25473e+00,-2.58475e+00,6.31945e-02,8.98877e-03,-4.52811e-03,3.22665e-03
2.60267e+15,,-3.22682e+00,-1.29119e+00,-8.41413e-01,3.55149e-03,-8.02883e-03,-3.37684e-04
2.02255e+15,Iriso,-1.74549e+00,-3.25635e+00,7.12641e-01,7.09058e-03,-3.40641e-03,-1.45173e-03
2.49320e+15,,-5.50697e-01,-3.29617e+00,4.24911e-01,8.80587e-03,-1.78300e-03,-1.47737e-03
1.57761e+15,,-3.76371e-01,-3.66637e+00,4.42454e-03,8.07653e-03,6.73718e-04,-1.04202e-05
8.18193e+14,,2.15760e+00,-2.21904e+00,3.18424e-01,5.32255e-03,7.10616e-03,1.52016e-03
7.31272e+14,Kraus,2.85275e+00,-2.79279e-01,-5.28683e-01,-5.16216e-05,8.34917e-03,-4.76632e-03
5.62410e+13,,2.01124e+00,-1.30834e+00,-7.10777e-02,2.98248e-03,1.01201e-02,8.98240e-04
5.77013e+15,,-6.74385e-01,-2.95062e+00,3.27284e-01,9.03898e-03,-2.65144e-03,-3.16217e-03
1.67911e+14,Lukasiewicz,-2.81699e+00,-7.79306e-01,7.97539e-02,1.36762e-03,-1.04183e-02,3.03858e-04
2.53940e+15,,6.43719e-01,2.50159e+00,4.33884e-01,-1.00006e-02,3.98799e-03,-2.05808e-03
8.41970e+14,,1.61515e+00,-2.82770e+00,5.55635e-02,8.08669e-03,3.90922e-03,6.81070e-04
1.29953e+15,,-1.53150e+00,-2.79244e+00,7.06258e-02,7.72913e-03,-5.70914e-03,7.67958e-05
3.13246e+15,,1.02598e+00,-2.97511e+00,2.81698e-02,8.53509e-03,3.48709e-03,-1.79105e-03
2.88644e+15,,-3.29294e+00,5.61934e-02,3.39109e-01,2.72370e-04,-9.53010e-03,1.17279e-03
1.19113e+15,,-2.42290e+00,-2.07351e+00,1.28528e-01,7.11864e-03,-6.45481e-03,6.16646e-04
9.75704e+14,,1.10290e+00,-2.65261e+00,6.21688e-01,9.33066e-03,3.40581e-03,-1.78497e-03
1.86674e+15,,-2.43025e+00,-2.43825e+00,-1.21471e-01,6.40242e-03,-6.03020e-03,1.62977e-03
2.62925e+15,,4.60925e-01,-3.49650e+00,6.53828e-01,8.24252e-03,9.16939e-04,-6.18851e-04
3.20706e+15,,-8.80722e-01,-3.46586e+00,7.49778e-01,7.63255e-03,-2.81947e-03,-1.26118e-03
8.47875e+15,,-7.04396e-01,-3.16753e+00,7.27823e-01,8.80830e-03,-2.21865e-03,-1.39955e-03
7.37407e+14,McAdam,5.93338e-01,-3.43326e+00,-8.80224e-02,8.34675e-03,1.68174e-03,-1.49525e-04
8.19136e+14,,-2.76041e+00,-6.97138e-01,-5.01619e-01,2.83868e-03,-1.00100e-02,-1.85493e-04
1.69994e+15,,1.52113e+00,-2.58375e+00,2.11672e-01,9.13581e-03,3.17327e-03,1.52126e-03
6.46954e+15,,2.27038e+00,1.99423e+00,8.13928e-02,-5.39206e-03,7.50062e-03,1.86266e-03
1.53567e+15,,3.13218e+00,5.06930e-01,-3.24162e-01,-1.21272e-03,8.71266e-03,-9.77585e-04
1.24050e+15,,-2.68563e-01,-2.29257e+00,6.42477e-01,1.21235e-02,-9.41217e-04,-3.13900e-04
1.62995e+13,,9.03134e-01,-1.44053e+00,2.96073e-01,6.29223e-03,8.65139e-03,-7.94870e-03
4.10148e+13,,1.12481e+00,-1.23354e+00,-8.07468e-02,9.74139e-03,1.10242e-02,6.84927e-04
5.47982e+15,,-2.75332e+00,1.98423e+00,1.07433e-01,-5.87860e-03,-6.98778e-03,2.07470e-03
3.34060e+15,,-1.80080e+00,-2.04801e+00,1.01883e+00,9.20677e-03,-4.72240e-03,-1.35523e-05
1.78887e+15,,-3.23452e+00,-5.09737e-01,6.08937e-01,1.59095e-03,-8.94626e-03,1.88609e-03
8.38614e+14,,-1.92878e+00,-1.98040e+00,-1.64296e-01,8.46345e-03,-6.90688e-03,-5.59457e-04
9.80634e+15,Shuji,4.19414e-01,-3.13442e+00,1.27660e+00,8.84384e-03,4.75860e-04,-8.55697e-04
3.19946e+15,,2.26598e+00,-1.71444e+00,7.03604e-01,6.65221e-03,7.21257e-03,1.31280e-03
1.93844e+15,,1.28880e+00,2.68651e+00,-2.50572e-01,-8.18227e-03,4.86368e-03,1.38073e-03
1.03073e+15,,-1.65864e+00,-2.42506e+00,-1.91676e-01,8.85856e-03,-5.29549e-03,5.90517e-04
2.69492e+15,,-1.01375e+00,-2.80483e+00,7.25835e-01,9.09079e-03,-3.55573e-03,-1.25121e-03
3.72699e+15,,-4.96904e-01,-2.52635e+00,5.54386e-01,1.09599e-02,-2.24312e-03,-1.76525e-03
2.24534e+15,,-2.37302e+00,-6.50335e-01,-3.47522e-02,1.31046e-03,-1.06136e-02,3.16548e-03
2.58548e+15,,-1.82607e+00,-2.73983e+00,4.49462e-01,8.18839e-03,-4.14676e-03,-4.90431e-04
4.69279e+14,,-9.53533e-01,-2.47023e+00,4.25225e-01,1.05133e-02,-3.86530e-03,1.06497e-03
1.09407e+15,Mandelbrot,-1.69436e+00,-3.08890e+00,-3.01743e-02,8.12486e-03,-2.71334e-03,-1.75504e-04
2.89474e+15,Johncompton,1.58057e+00,-2.19467e+00,-2.09783e-01,8.11053e-03,6.87306e-03,-1.82479e-03
1.27373e+15,,-2.15153e-01,-2.93012e+00,2.38394e-01,1.00825e-02,-5.12842e-04,1.75977e-03
1.30081e+15,Dianaweintraub,1.05950e-01,-2.91890e+00,2.91162e-01,9.72872e-03,-1.68993e-03,-2.40720e-03
1.17098e+15,,-7.81766e-01,-3.20842e+00,-1.74014e-01,8.95511e-03,-3.06704e-04,-1.32411e-03
1.18599e+15,,-1.44173e+00,-2.78747e+00,-2.10777e-01,8.95696e-03,-3.59797e-03,-1.35241e-05
8.03912e+14,,-1.50484e+00,2.04144e+00,-3.72342e-01,-9.75886e-03,-5.01607e-03,-1.55101e-03
1.05817e+15,,-1.20405e+00,-2.65202e+00,2.93786e-01,9.22297e-03,-4.82844e-03,5.19257e-04
4.28880e+14,,-2.89067e+00,-2.10241e+00,1.41423e-01,5.07170e-03,-7.09589e-03,-8.41275e-05
2.14188e+15,,-3.20953e+00,-2.85966e-01,5.90141e-02,1.22633e-03,-9.42456e-03,2.59268e-03
6.01604e+15,,-6.16854e-01,4.00875e+00,-2.65440e-01,-8.50502e-03,4.24154e-04,4.85832e-04
2.32300e+15,,1.14791e+00,-2.73725e+00,6.11838e-01,8.59328e-03,4.38018e-03,-1.88810e-03
1.66824e+13,,1.92289e+00,3.90041e-01,-2.28634e-01,-2.25740e-03,1.10686e-02,-4.40696e-03
1.22163e+15,,-1.98171e+00,1.39027e+00,-1.79566e-01,-5.82851e-03,-1.03016e-02,-8.57407e-04
1.54788e+15,Koarimatsu,-1.47624e+00,2.42600e+00,-9.57008e-01,-8.42013e-03,-5.34636e-03,2.71049e-03
8.60344e+14,,1.95520e+00,-2.19863e+00,-4.11105e-01,5.96568e-03,8.04210e-03,1.36406e-03
9.38580e+14,Strogen,-1.53249e+00,-2.79099e+00,-6.97282e-02,8.91680e-03,-2.76365e-03,1.82681e-03
2.41678e+15,Fast,-2.53691e+00,-2.48178e+00,1.87770e-01,5.88427e-03,-6.63891e-03,-2.70842e-04
4.16155e+15,,-8.11684e-02,-2.83564e+00,-9.40397e-01,9.70784e-03,2.29084e-03,-7.76101e-04
6.45091e+14,,-2.23028e+00,-2.61268e+00,3.57118e-01,7.36977e-03,-4.91287e-03,5.21924e-05
1.74130e+15,,6.82248e-01,-2.67040e+00,-7.26386e-01,1.01539e-02,2.44509e-03,1.07545e-03
1.60813e+15,,1.40764e+00,-2.52937e+00,5.61610e-01,9.11563e-03,4.25225e-03,-1.62081e-03
3.41881e+15,Ekaterinburg,2.60472e+00,-2.76341e+00,-7.19769e-01,4.23606e-03,6.22001e-03,8.12599e-04
2.21608e+15,,1.23026e+00,-2.80047e+00,4.52495e-01,7.66430e-03,5.77369e-03,-1.49312e-03
1.88578e+15,,9.28296e-01,-3.03437e+00,6.34284e-02,8.30774e-03,4.37209e-03,-1.43357e-03
1.09036e+15,,-2.02017e+00,1.52754e+00,2.38849e-02,-8.39573e-03,-7.64218e-03,-1.30700e-03
1.76007e+15,,9.64099e-02,-2.70329e+00,6.57372e-01,1.06036e-02,7.61858e-04,-8.18740e-04
1.77541e+15,,-5.88928e-01,-3.11508e+00,-8.65500e-01,8.52162e-03,-2.76255e-03,2.19686e-03
1.06882e+15,Urashimataro,-1.63548e-01,-3.30503e+00,3.94392e-01,8.97185e-03,-7.21460e-04,-1.19294e-03
1.12522e+15,,-2.92242e-01,-3.66753e+00,4.90366e-02,8.16195e-03,-8.86141e-05,-3.27578e-04
3.86567e+14,,1.92808e+00,-2.63170e+00,-6.69778e-02,7.38907e-03,6.24650e-03,-3.85803e-05
7.67470e+14,,1.92750e+00,1.65037e+00,1.82875e-01,-8.43203e-03,7.43268e-03,-1.19952e-03
7.23000e+14,,1.48919e+00,-2.18893e+00,1.92478e-02,7.31814e-03,8.32091e-03,-5.03508e-04
2.59311e+15,,2.36262e+00,-1.43099e+00,3.93001e-01,4.52978e-03,9.48377e-03,5.97008e-04
9.07195e+14,Azusagawa,3.84400e-04,-3.04834e+00,4.48341e-01,9.65276e-03,9.14789e-04,1.88270e-03
3.21351e+15,,-2.98534e-01,-3.09556e+00,-4.91196e-01,9.30821e-03,5.46896e-04,-2.44441e-03
1.00270e+15,,3.03073e-01,-3.44342e+00,8.13036e-02,8.72206e-03,-5.30104e-04,-2.01331e-04
2.42092e+13,,-1.54285e+00,-1.14335e+00,6.44445e-02,1.02723e-02,-7.85278e-03,-7.41095e-04
2.51604e+15,,3.20527e+00,-1.53696e+00,8.67521e-01,2.49991e-03,7.57070e-03,-3.11193e-04
3.50071e+15,,1.37817e+00,-3.10941e+00,2.09564e-01,7.51858e-03,3.88174e-03,-2.65923e-03
6.07715e+14,,-3.14350e+00,-1.69197e+00,-2.61589e-01,2.81349e-03,-6.59043e-03,2.81531e-04
2.14994e+15,,5.09949e-01,-3.20937e+00,-3.81564e-02,8.91847e-03,2.29451e-03,1.29936e-03
1.70535e+15,,3.01589e+00,3.62265e-01,4.67431e-01,-6.09117e-04,9.68884e-03,3.56137e-04
2.77440e+15,,-2.61456e+00,-2.73874e+00,-1.63016e-01,5.76216e-03,-5.89098e-03,1.02716e-03
3.09243e+14,,1.86337e+00,-2.11798e+00,-7.10939e-02,7.44628e-03,7.64579e-03,-9.89402e-04
2.86195e+15,,2.35369e+00,-1.83709e+00,-6.23056e-01,6.69622e-03,7.37475e-03,9.07643e-04
1.46824e+15,,-5.01824e-01,3.14261e+00,-3.87120e-01,-9.69672e-03,-3.46103e-04,9.88390e-04
3.67802e+15,,-1.47262e+00,2.44890e+00,-7.61906e-01,-9.17503e-03,-3.82565e-03,3.05673e-03
9.77029e+14,,5.30236e-01,-2.56346e+00,-1.69118e-01,1.04702e-02,2.74391e-03,-3.87937e-06
1.52121e+13,,-1.47057e-01,1.68710e+00,8.36441e-02,-1.47763e-02,1.72441e-03,7.36283e-04
9.62260e+14,,8.91378e-01,-3.38565e+00,-1.02040e-01,8.02910e-03,1.13405e-03,-2.32003e-03
1.55799e+15,,8.92582e-01,-2.92390e+00,7.19091e-01,9.35353e-03,2.21566e-03,-1.26466e-03
2.07504e+15,,-1.45508e+00,2.00278e+00,-3.14250e-01,-8.27524e-03,-7.73775e-03,-5.65660e-04
2.20511e+15,,-1.21320e-01,-2.64959e+00,-1.78873e-01,1.11107e-02,-2.07637e-04,-1.38325e-03
1.48289e+15,,-2.25324e+00,2.23610e+00,1.28596e-01,-5.97850e-03,-6.14958e-03,-1.93233e-03
8.08810e+14,,5.43131e-02,2.77414e+00,8.77805e-02,-1.02543e-02,4.95388e-04,1.51915e-03
7.72899e+14,,7.33846e-01,-2.89175e+00,1.67872e-03,1.00114e-02,1.44661e-03,1.41441e-05
1.07023e+15,,1.99212e+00,2.24372e+00,2.45452e-01,-7.85488e-03,5.43160e-03,-8.18529e-04
8.39811e+14,,1.58534e+00,-1.89678e+00,6.38598e-02,9.40344e-03,7.11817e-03,-4.44657e-04
8.59371e+14,,-6.39502e-01,-3.21178e+00,-2.65377e-01,8.89003e-03,-2.20606e-03,1.02893e-03
1.00918e+15,Dianeberard,1.80789e+00,-2.74943e+00,3.44822e-01,7.39177e-03,4.92565e-03,8.07783e-04
3.16226e+15,,-1.61445e+00,-2.84110e+00,-6.10717e-01,7.85365e-03,-4.57951e-03,-1.71634e-03
1.50152e+15,,3.15909e+00,8.67511e-02,5.88478e-01,4.33914e-04,8.89408e-03,-1.71214e-03
9.48941e+14,,-9.27967e-01,-3.15571e+00,1.64035e-01,8.91989e-03,-2.40630e-03,1.19644e-04
1.80741e+15,Yukihiro,2.13010e+00,-1.38319e+00,-4.94269e-01,5.16961e-03,1.00077e-02,-7.10047e-04
8.51366e+14,Akivabarnun,2.52510e+00,-2.32874e+00,-1.02732e-01,5.66589e-03,6.43572e-03,-3.87480e-04
1.50625e+15,,2.62356e+00,-1.72374e+00,-6.58027e-02,5.27182e-03,7.63626e-03,1.50951e-03
1.65202e+15,,2.83063e+00,-1.13383e+00,1.09844e-01,2.94131e-03,9.05797e-03,-1.82946e-03
9.64624e+14,,-4.50304e-01,-3.02570e+00,6.28681e-01,9.76871e-03,-5.98362e-04,-6.40809e-04
7.93945e+14,,-5.56342e-01,-3.26214e+00,3.21552e-01,9.11408e-03,-6.61090e-04,-7.20492e-04
8.01819e+14,,1.42333e+00,-2.33051e+00,-3.25781e-01,8.87570e-03,6.06669e-03,1.81109e-04
1.24610e+15,,2.51027e+00,7.77561e-01,-5.93486e-01,-2.78433e-03,1.04815e-02,4.92827e-04
1.06601e+15,,-4.06596e-01,-3.24605e+00,2.06481e-01,9.20325e-03,-1.39803e-03,-9.76176e-04
1.13926e+15,,1.11126e+00,-2.95330e+00,5.75169e-01,8.64445e-03,3.47817e-03,-1.42777e-03
3.40538e+15,,-8.66952e-01,-3.49328e+00,2.99552e-01,8.06385e-03,-1.22272e-03,-1.57427e-03
1.18308e+15,,1.05495e+00,-2.60250e+00,-3.26076e-03,9.69749e-03,4.66615e-03,1.48828e-05
1.30917e+15,,1.67325e+00,-3.13511e+00,9.20327e-03,7.32267e-03,3.97395e-03,-1.28870e-06
5.24804e+15,,5.44569e-01,-3.32725e+00,-4.68656e-01,8.56955e-03,1.46786e-03,-2.13182e-03
2.19782e+15,,2.56272e+00,-2.45911e+00,-3.26757e-01,5.40629e-03,5.82247e-03,-2.37230e-03
1.81959e+15,,2.09671e+00,-2.79889e+00,9.91890e-01,5.65756e-03,5.91337e-03,7.39583e-05
4.22330e+14,,1.61024e+00,2.32798e+00,-2.93034e-01,-8.00943e-03,7.21485e-03,-8.41011e-04
9.74116e+14,,-7.35231e-01,2.83580e+00,6.34681e-02,-1.01314e-02,-2.31591e-03,-1.96470e-04
1.06770e+15,,-2.22217e+00,-1.44086e+00,6.06283e-01,6.60481e-03,-8.10636e-03,1.90356e-03
4.61680e+14,,-1.12028e+00,3.15233e+00,-1.15035e-01,-8.94221e-03,-2.58858e-03,4.28201e-04
3.25235e+15,,-2.51823e+00,-1.44745e+00,8.96926e-01,5.26612e-03,-8.18424e-03,2.65486e-03
2.44794e+15,,-1.75558e+00,-2.88992e+00,1.02855e+00,6.86527e-03,-4.89151e-03,1.69403e-04
1.23927e+14,,-3.12099e+00,1.25968e+00,1.06795e-01,-2.21134e-03,-8.92367e-03,7.81044e-04
4.39220e+14,,-3.61674e+00,2.51302e-01,-9.80819e-03,7.30501e-04,-8.45990e-03,-1.90585e-05
3.82885e+15,,-2.11014e+00,-2.28540e+00,3.56364e-01,7.65566e-03,-5.93796e-03,1.06028e-03
7.90718e+14,,8.75838e-01,-2.31192e+00,-1.07064e-01,1.12176e-02,3.67994e-03,-1.04751e-05
9.07195e+14,Ronaldballouz,1.57362e+00,2.78654e+00,-6.66305e-02,-7.06815e-03,5.22457e-03,1.36864e-03
2.07198e+15,,-2.30451e+00,2.14159e+00,-7.63831e-03,-4.75546e-03,-6.93474e-03,-2.32913e-03
1.14103e+15,,-3.09153e+00,-5.42470e-01,8.86670e-01,1.60182e-03,-9.34691e-03,6.23354e-04
1.26458e+15,,-3.08216e+00,-1.42598e+00,8.68882e-01,5.08132e-03,-6.94734e-03,1.75096e-03
8.07175e+14,,-2.43244e+00,-1.98318e+00,5.07248e-03,7.70044e-03,-6.08705e-03,-2.77266e-04
1.10266e+15,,6.86815e-01,2.98614e+00,-1.28470e-01,-8.45442e-03,3.91119e-03,1.25071e-03
7.47561e+14,,-1.55621e+00,-2.75162e+00,1.17442e-01,8.65417e-03,-3.98410e-03,1.35249e-03
8.00658e+14,,3.64792e-01,-2.71549e+00,-7.52562e-02,1.08820e-02,3.23257e-04,-1.37023e-04
2.57071e+15,,3.11927e+00,-1.33782e+00,9.00311e-01,3.59825e-03,7.19206e-03,-1.02476e-03
8.37178e+14,,-7.25418e-02,-2.79303e+00,9.02799e-02,1.06137e-02,1.24708e-03,-3.02512e-04
7.78580e+14,Monge,1.75496e+00,-1.83997e+00,-9.62481e-02,8.65446e-03,7.60926e-03,-2.64754e-04
1.50005e+15,,1.95108e+00,-2.12797e+00,-2.44248e-01,7.87877e-03,6.29767e-03,1.35854e-03
1.45714e+15,,-3.11610e-01,-2.99394e+00,8.59178e-01,9.54439e-03,-1.18855e-03,-2.17510e-04
8.44613e+14,,3.26610e-01,-3.12048e+00,8.82385e-01,9.08003e-03,5.45404e-04,-1.10862e-03
8.69570e+14,,-2.79585e+00,-1.96216e+00,3.68497e-01,5.80101e-03,-6.72532e-03,1.53113e-03
1.23783e+15,,-8.13810e-01,-2.85731e+00,-7.51724e-02,1.01862e-02,-1.19167e-03,-4.31830e-04
5.51672e+15,,5.06470e-01,-2.89237e+00,3.33014e-01,9.70506e-03,2.25494e-03,2.11444e-03
1.24601e+15,,-1.52728e+00,-2.72291e+00,6.26250e-01,8.96588e-03,-3.37365e-03,1.11587e-03
1.08950e+15,,-9.68149e-01,-3.14996e+00,2.05435e-01,8.51320e-03,-3.14683e-03,-1.79197e-03
2.52125e+15,,-3.12531e-01,-3.01981e+00,-4.39274e-02,9.87472e-03,5.79329e-04,-1.03713e-03
2.78558e+15,,-4.20249e-01,-3.17919e+00,-1.13459e-01,9.35571e-03,-7.14381e-04,-1.48124e-03
7.56913e+14,,2.41046e-01,-3.05413e+00,6.03441e-01,9.10271e-03,1.32135e-03,-2.95716e-03
1.22718e+15,,-6.27093e-01,-2.99389e+00,4.53506e-01,9.59316e-03,-1.07904e-03,-2.16132e-03
1.03817e+15,Youngjunchoi,-2.86179e-02,-2.74726e+00,1.09501e+00,1.00488e-02,9.78906e-08,-1.17449e-03
8.63514e+14,,-6.60159e-01,-3.03128e+00,3.90594e-02,9.82297e-03,-8.04013e-04,1.08109e-04
3.20121e+15,,-1.01562e+00,-3.01338e+00,6.29711e-01,9.11030e-03,-1.59286e-03,1.78988e-03
1.06854e+15,,1.87999e+00,-2.23181e+00,2.64345e-01,7.52791e-03,6.92853e-03,1.09375e-03
3.34913e+14,,5.92192e-01,-2.88154e+00,-3.90886e-02,9.58983e-03,3.81080e-03,1.85158e-05
3.97767e+15,,-3.35865e+00,9.81571e-01,-2.96180e-02,-3.25578e-03,-9.15811e-03,1.15553e-03
5.09110e+15,,3.20171e+00,-1.40811e+00,1.91095e-01,2.29513e-03,7.72303e-03,2.72624e-03
9.66465e+14,,2.85122e+00,-1.18822e+00,7.27998e-01,3.40994e-03,8.83105e-03,-1.16279e-03
9.98388e+14,,2.93516e+00,-1.22344e+00,5.33986e-01,4.48160e-03,8.20503e-03,-1.26190e-03
1.82320e+15,,2.88840e+00,1.31166e+00,5.74950e-01,-4.46856e-03,8.31354e-03,-7.50425e-04
7.74941e+14,,2.94083e+00,5.73047e-02,1.32152e-01,7.97407e-04,1.03139e-02,-6.80856e-04
4.33811e+15,,2.58428e+00,-1.80243e-01,9.64150e-01,8.04728e-04,1.08927e-02,2.56519e-04
2.33387e+15,,5.86301e-01,2.96302e+00,-1.64516e-01,-9.56451e-03,2.12023e-03,2.95782e-03
7.25857e+15,Binns,-2.13995e+00,4.51255e+00,-3.83983e-01,-7.34682e-03,-2.94874e-03,9.26173e-04
4.53802e+15,,-2.78935e+00,-6.64954e-01,-5.00740e-01,3.29542e-03,-8.86689e-03,4.57446e-03
3.72311e+15,,-1.62205e+00,5.13325e+00,2.05674e-01,-7.16581e-03,-1.96397e-03,-2.10725e-04
3.27961e+15,,-3.44208e+00,-6.21918e-01,1.72767e-01,2.07054e-03,-7.63781e-03,3.49522e-03
1.50364e+15,Yuyingshih,-2.86948e+00,-9.22567e-02,1.18144e+00,1.16146e-04,-9.97171e-03,-3.29200e-04
1.73974e+15,,-2.69867e+00,-1.24426e+00,-5.49435e-01,3.38151e-03,-9.28340e-03,2.26008e-03
1.39910e+15,Ariheinze,3.54553e-01,-3.21197e+00,7.38281e-01,8.77861e-03,1.43011e-03,-1.89975e-03
1.61740e+15,,1.84946e+00,-2.38964e+00,2.56238e-01,6.87488e-03,6.73241e-03,1.25350e-03
5.84771e+14,,-3.41864e-01,-3.00610e+00,6.56156e-03,1.01303e-02,-2.14821e-05,-4.26797e-04
3.26162e+14,,2.32839e+00,-1.45821e+00,1.88023e-01,6.08190e-03,9.09897e-03,-4.77441e-04
1.76046e+15,,2.49192e+00,-2.13608e+00,-2.99166e-01,5.40828e-03,7.21895e-03,8.78336e-04
9.97850e+14,,8.18195e-01,-3.45375e+00,-4.84969e-02,7.95177e-03,2.59479e-03,7.19647e-05
1.37009e+14,,-2.12984e+00,-2.49855e+00,1.82075e-01,7.89024e-03,-4.96839e-03,5.57286e-04
1.41931e+14,,-2.10806e+00,-2.26860e+00,5.10679e-02,7.85478e-03,-6.04326e-03,-3.82450e-04
7.72672e+14,Muskau,3.71166e+00,-1.83128e+00,-1.65695e-01,3.39573e-03,7.40351e-03,-3.91499e-05
9.49721e+14,,-2.30417e+00,-2.43521e+00,1.16394e-01,5.56781e-03,-7.16471e-03,-2.33414e-03
5.78053e+12,,-3.92481e-01,1.61738e+00,3.35545e-01,-9.77811e-03,-9.05873e-03,-2.07736e-03
4.05795e+15,Astrocourier,1.84883e+00,-2.04231e+00,-6.95935e-01,6.69686e-03,7.76110e-03,2.50767e-03
8.42930e+14,,1.79939e+00,-2.74686e+00,4.36851e-01,6.70364e-03,6.14775e-03,-1.81103e-04
8.12789e+14,,2.69762e-01,-3.21082e+00,1.28247e+00,8.77699e-03,6.63528e-04,-5.72137e-05
3.37256e+14,,-9.92703e-02,-3.30874e+00,2.58505e-01,9.15295e-03,9.44102e-04,2.16138e-04
8.54756e+14,,-6.81176e-01,2.34092e+00,1.04106e-01,-1.10456e-02,-3.87936e-03,-1.30778e-03
7.72672e+14,Palzer,-4.03265e-01,-2.79929e+00,1.09995e-01,1.07318e-02,-2.45269e-04,-6.04058e-04
8.02284e+14,,-2.70423e+00,-1.76939e+00,-4.51730e-01,3.09224e-03,-7.66402e-03,1.18929e-03
9.91680e+14,Lemonnier,8.48891e-01,-2.91044e+00,-1.18403e-01,8.83696e-03,4.38468e-03,-1.11716e-03
8.80715e+14,,1.59561e+00,-3.18157e+00,-2.73268e-01,6.95379e-03,4.64202e-03,-9.80789e-04
1.24891e+15,,1.79614e+00,-1.15318e+00,-3.09787e-01,6.74105e-03,1.13230e-02,1.08816e-04
1.82320e+15,Dolphyn,3.47660e+00,-3.67285e-01,-9.03794e-01,1.27986e-03,8.23249e-03,-1.46764e-04
5.95375e+15,Dius,4.59285e+00,-2.82722e+00,-3.60400e-01,3.58840e-03,6.28694e-03,-6.23883e-05
1.56850e+15,Himeji,-2.49567e+00,-9.19612e-01,-1.84621e-01,4.01334e-03,-9.21252e-03,-2.31471e-03
1.11362e+15,,-2.51547e+00,1.89336e+00,5.61577e-01,-5.29917e-03,-6.85883e-03,-7.58439e-04
1.60305e+15,,2.80021e+00,1.18271e+00,-5.24346e-01,-3.69203e-03,8.84997e-03,8.11578e-04
3.42869e+15,,2.99170e+00,-1.49341e+00,-7.35209e-01,2.78635e-03,8.21306e-03,-1.17135e-03
9.37806e+14,,2.60767e+00,-2.42579e+00,-6.58074e-02,5.44168e-03,6.45655e-03,-3.56460e-04
1.14103e+15,Clausius,-1.14036e+00,2.47123e+00,4.04221e-01,-1.01467e-02,-2.67894e-03,2.41051e-05
2.64466e+15,,1.37495e+00,-2.51699e+00,-2.10087e-01,9.15557e-03,5.09543e-03,-7.67988e-04
2.33878e+14,,8.31675e-01,-2.91039e+00,-1.25471e-01,9.70663e-03,2.54803e-03,-7.16359e-04
3.31022e+13,,1.10343e+00,-1.18754e+00,-6.36665e-01,9.54290e-03,9.36417e-03,7.71052e-04
9.23947e+14,,-1.67357e+00,-2.19027e+00,2.03077e-01,5.29999e-03,-7.39667e-03,-3.98021e-03
1.38789e+16,Eurydamas,5.18071e+00,-4.17504e-02,-8.33669e-01,4.00249e-04,7.37490e-03,-1.66451e-03
7.20401e+14,,6.88960e-01,-3.37045e+00,2.32454e-01,8.31363e-03,2.84431e-03,8.82205e-05
1.14515e+15,,1.81840e+00,-2.09380e+00,-3.86591e-01,6.04820e-03,8.79200e-03,-4.27656e-04
4.83371e+14,Mladkova,-7.96087e-01,-3.23552e+00,7.37412e-02,9.25373e-03,-1.22728e-03,-3.22438e-04
1.18298e+15,Ikuo,2.98643e+00,3.21394e-01,1.17200e-01,-1.25229e-03,9.84707e-03,1.56506e-03
3.27427e+15,,1.03610e+00,-3.12801e+00,-6.96629e-01,7.46617e-03,4.52772e-03,2.11391e-03
3.33699e+15,,2.88461e+00,-1.93754e+00,8.90226e-02,3.84703e-03,7.63689e-03,1.37955e-03
2.02121e+15,,-3.10217e+00,1.97187e+00,-2.33547e-01,-5.02034e-03,-7.83455e-03,5.15354e-04
2.13875e+15,,-4.21715e-01,2.69591e+00,1.17012e-01,-1.02788e-02,-2.13241e-03,1.21890e-03
3.07087e+15,,-2.41122e+00,-8.82668e-01,4.39628e-01,2.73203e-03,-1.03449e-02,-8.24293e-04
8.90148e+14,,-2.54787e+00,2.97284e-01,-1.49251e-01,-2.01076e-03,-1.07929e-02,1.13393e-04
1.06545e+15,,-1.66160e+00,-2.62364e+00,-3.28925e-01,6.95060e-03,-4.53676e-03,-1.80027e-03
8.13727e+14,Karatsu,2.53187e+00,1.91113e+00,8.40966e-01,-5.96977e-03,6.61853e-03,-8.07227e-04
2.54855e+15,,2.46683e+00,1.45018e+00,-3.60827e-01,-5.58903e-03,8.46109e-03,1.24208e-03
1.22440e+15,,6.43014e-01,-2.92452e+00,-2.39116e-01,9.70290e-03,2.48461e-03,1.29688e-03
1.26207e+15,,9.29913e-01,-3.49411e+00,7.34036e-02,8.18376e-03,7.39315e-04,-1.61298e-03
1.59371e+15,,1.84422e+00,-2.49380e+00,-2.66607e-01,7.00223e-03,5.64651e-03,-3.58060e-03
2.89764e+15,,1.54863e+00,-2.41580e+00,-3.00462e-01,8.69878e-03,5.59785e-03,1.08914e-03
